width,height,mean,std,label
15,19,0.25255102,0.434752903,7
19,19,0.253826531,0.435477337,7
13,19,0.191326531,0.393596607,7
19,19,0.174744898,0.379991176,7
15,19,0.170918367,0.376677921,7
11,19,0.146683673,0.354016143,7
9,19,0.113520408,0.317430383,7
19,19,0.153061224,0.360276347,7
13,19,0.150510204,0.357799069,7
19,18,0.224489796,0.417512239,7
11,19,0.130102041,0.336630421,7
15,19,0.170918367,0.376677921,7
19,19,0.24872449,0.432549725,7
19,19,0.238520408,0.426450921,7
17,19,0.177295918,0.382162743,7
15,19,0.155612245,0.362718743,7
15,19,0.144132653,0.351448399,7
19,19,0.156887755,0.36392708,7
11,19,0.12627551,0.332371648,7
9,19,0.119897959,0.325049543,7
13,19,0.161989796,0.36867665,7
16,19,0.206632653,0.405148082,7
19,19,0.182397959,0.386418688,7
18,19,0.178571429,0.383237536,7
15,19,0.227040816,0.419186609,7
19,19,0.202806122,0.402345973,7
13,19,0.144132653,0.351448399,7
13,19,0.130102041,0.336630421,7
19,19,0.201530612,0.401399473,7
17,19,0.176020408,0.381080643,7
15,19,0.102040816,0.302895214,7
19,19,0.165816327,0.372153097,7
19,19,0.211734694,0.408798571,7
15,19,0.131377551,0.338028452,7
16,19,0.18622449,0.389536228,7
19,19,0.225765306,0.418352209,7
15,19,0.132653061,0.339415924,7
13,19,0.161989796,0.36867665,7
17,19,0.165816327,0.372153097,7
17,19,0.181122449,0.385365449,7
17,19,0.176020408,0.381080643,7
17,19,0.181122449,0.385365449,7
17,19,0.168367347,0.374431046,7
17,19,0.197704082,0.398521962,7
19,15,0.160714286,0.367501662,7
17,19,0.198979592,0.399487513,7
13,19,0.112244898,0.315869028,7
13,19,0.12755102,0.333802157,7
15,19,0.183673469,0.387464859,7
17,19,0.161989796,0.36867665,7
19,19,0.317602041,0.465840939,7
8,19,0.114795918,0.318978989,7
17,19,0.191326531,0.393596607,7
17,19,0.160714286,0.367501662,7
15,19,0.12627551,0.332371648,7
17,19,0.172193878,0.37778988,7
19,19,0.193877551,0.395586462,7
19,19,0.237244898,0.425665205,7
15,19,0.25255102,0.434752903,7
13,19,0.145408163,0.352736917,7
16,19,0.218112245,0.413227656,7
12,19,0.151785714,0.359042113,7
15,19,0.147959184,0.355286179,7
14,19,0.179846939,0.384305085,7
19,19,0.1875,0.390561537,7
19,19,0.193877551,0.395586462,7
19,17,0.169642857,0.375558333,7
19,18,0.163265306,0.369843502,7
15,19,0.119897959,0.325049543,7
12,19,0.156887755,0.36392708,7
19,19,0.156887755,0.36392708,7
18,19,0.167091837,0.373295991,7
15,19,0.173469388,0.378894276,7
19,14,0.137755102,0.344862771,7
11,19,0.110969388,0.314294733,7
19,19,0.191326531,0.393596607,7
13,19,0.146683673,0.354016143,7
15,19,0.219387755,0.414095987,7
13,19,0.139030612,0.34619933,7
13,19,0.172193878,0.37778988,7
17,19,0.140306122,0.347526061,7
18,19,0.239795918,0.427231378,7
17,19,0.156887755,0.36392708,7
13,19,0.153061224,0.360276347,7
15,19,0.107142857,0.30949223,7
18,19,0.153061224,0.360276347,7
12,19,0.154336735,0.361501861,7
17,19,0.135204082,0.342159708,7
13,19,0.114795918,0.318978989,7
11,19,0.12755102,0.333802157,7
13,19,0.193877551,0.395586462,7
16,19,0.18494898,0.388504021,7
15,19,0.165816327,0.372153097,7
14,19,0.136479592,0.34351627,7
16,19,0.178571429,0.383237536,7
17,19,0.174744898,0.379991176,7
11,19,0.136479592,0.34351627,7
14,19,0.153061224,0.360276347,7
16,19,0.179846939,0.384305085,7
15,19,0.158163265,0.365126957,7
15,19,0.133928571,0.340792968,7
11,19,0.136479592,0.34351627,7
14,19,0.214285714,0.410587841,7
17,19,0.167091837,0.373295991,7
16,19,0.197704082,0.398521962,7
15,19,0.174744898,0.379991176,7
15,19,0.136479592,0.34351627,7
15,19,0.132653061,0.339415924,7
15,19,0.218112245,0.413227656,7
11,19,0.12627551,0.332371648,7
15,19,0.196428571,0.397549968,7
15,19,0.210459184,0.407895002,7
19,19,0.191326531,0.393596607,7
19,18,0.146683673,0.354016143,7
15,19,0.229591837,0.420838835,7
19,19,0.161989796,0.36867665,7
19,19,0.181122449,0.385365449,7
15,19,0.176020408,0.381080643,7
15,19,0.196428571,0.397549968,7
19,19,0.19005102,0.392591674,7
13,19,0.121173469,0.326537077,7
17,19,0.216836735,0.412353546,7
11,19,0.142857143,0.350150488,7
19,15,0.160714286,0.367501662,7
14,19,0.150510204,0.357799069,7
19,19,0.163265306,0.369843502,7
17,19,0.181122449,0.385365449,7
13,19,0.135204082,0.342159708,7
18,19,0.215561224,0.41147362,7
11,19,0.163265306,0.369843502,7
11,19,0.12755102,0.333802157,7
13,19,0.158163265,0.365126957,7
15,19,0.182397959,0.386418688,7
10,19,0.113520408,0.317430383,7
19,19,0.269132653,0.443792161,7
15,19,0.12755102,0.333802157,7
19,11,0.109693878,0.312707303,7
15,19,0.156887755,0.36392708,7
13,19,0.164540816,0.371002292,7
13,19,0.136479592,0.34351627,7
7,19,0.091836735,0.288979698,7
15,19,0.147959184,0.355286179,7
11,19,0.150510204,0.357799069,7
12,19,0.125,0.330930034,7
17,19,0.1875,0.390561537,7
12,19,0.155612245,0.362718743,7
19,19,0.210459184,0.407895002,7
19,19,0.223214286,0.416666667,7
15,19,0.170918367,0.376677921,7
15,19,0.173469388,0.378894276,7
10,19,0.114795918,0.318978989,7
12,19,0.142857143,0.350150488,7
19,19,0.206632653,0.405148082,7
19,18,0.173469388,0.378894276,7
19,19,0.202806122,0.402345973,7
15,19,0.168367347,0.374431046,7
19,19,0.147959184,0.355286179,7
11,19,0.132653061,0.339415924,7
17,19,0.227040816,0.419186609,7
16,19,0.128826531,0.335221702,7
14,19,0.151785714,0.359042113,7
13,19,0.109693878,0.312707303,7
11,19,0.174744898,0.379991176,7
15,19,0.128826531,0.335221702,7
15,19,0.153061224,0.360276347,7
17,19,0.137755102,0.344862771,7
15,19,0.145408163,0.352736917,7
13,19,0.146683673,0.354016143,7
9,19,0.12627551,0.332371648,7
9,19,0.107142857,0.30949223,7
14,19,0.183673469,0.387464859,7
14,19,0.1875,0.390561537,7
19,19,0.179846939,0.384305085,7
15,19,0.154336735,0.361501861,7
15,19,0.163265306,0.369843502,7
17,19,0.153061224,0.360276347,7
15,19,0.159438776,0.366318457,7
11,19,0.18494898,0.388504021,7
11,19,0.132653061,0.339415924,7
13,19,0.121173469,0.326537077,7
17,19,0.125,0.330930034,7
13,19,0.210459184,0.407895002,7
19,17,0.176020408,0.381080643,7
15,19,0.202806122,0.402345973,7
12,19,0.145408163,0.352736917,7
19,19,0.142857143,0.350150488,7
15,19,0.172193878,0.37778988,7
11,19,0.12755102,0.333802157,7
15,19,0.163265306,0.369843502,7
11,19,0.154336735,0.361501861,7
19,19,0.146683673,0.354016143,7
9,19,0.098214286,0.297794147,7
15,19,0.12627551,0.332371648,7
15,19,0.191326531,0.393596607,7
17,19,0.18622449,0.389536228,7
13,19,0.151785714,0.359042113,7
11,19,0.114795918,0.318978989,7
13,19,0.165816327,0.372153097,7
19,17,0.174744898,0.379991176,7
15,19,0.141581633,0.348843077,7
14,19,0.177295918,0.382162743,7
12,19,0.153061224,0.360276347,7
15,19,0.19005102,0.392591674,7
15,19,0.168367347,0.374431046,7
13,19,0.147959184,0.355286179,7
15,19,0.164540816,0.371002292,7
15,19,0.235969388,0.424874203,7
19,19,0.225765306,0.418352209,7
15,19,0.118622449,0.323550135,7
11,19,0.147959184,0.355286179,7
11,19,0.132653061,0.339415924,7
19,15,0.160714286,0.367501662,7
13,19,0.139030612,0.34619933,7
14,19,0.178571429,0.383237536,7
13,19,0.1875,0.390561537,7
16,19,0.164540816,0.371002292,7
9,19,0.095663265,0.294316654,7
13,19,0.158163265,0.365126957,7
16,19,0.192602041,0.394594853,7
15,19,0.169642857,0.375558333,7
11,19,0.117346939,0.322038688,7
11,19,0.12627551,0.332371648,7
13,19,0.178571429,0.383237536,7
14,19,0.151785714,0.359042113,7
19,19,0.213010204,0.409696171,7
19,19,0.131377551,0.338028452,7
14,19,0.12755102,0.333802157,7
17,19,0.173469388,0.378894276,7
19,19,0.225765306,0.418352209,7
11,19,0.114795918,0.318978989,7
19,19,0.238520408,0.426450921,7
13,19,0.149234694,0.356547122,7
19,15,0.145408163,0.352736917,7
17,19,0.18877551,0.391580001,7
9,19,0.103316327,0.304565888,7
17,19,0.144132653,0.351448399,7
19,19,0.272959184,0.445764421,7
13,19,0.149234694,0.356547122,7
15,19,0.144132653,0.351448399,7
15,19,0.181122449,0.385365449,7
11,19,0.12627551,0.332371648,7
19,19,0.18877551,0.391580001,7
13,19,0.130102041,0.336630421,7
17,19,0.176020408,0.381080643,7
15,19,0.179846939,0.384305085,7
13,19,0.18877551,0.391580001,7
18,19,0.18494898,0.388504021,7
17,19,0.153061224,0.360276347,7
11,19,0.12755102,0.333802157,7
15,19,0.235969388,0.424874203,7
15,19,0.18877551,0.391580001,7
14,19,0.220663265,0.414958576,7
17,19,0.183673469,0.387464859,7
11,19,0.128826531,0.335221702,7
16,19,0.158163265,0.365126957,7
15,19,0.201530612,0.401399473,7
17,19,0.204081633,0.403286212,7
17,19,0.153061224,0.360276347,7
15,19,0.164540816,0.371002292,7
17,19,0.215561224,0.41147362,7
17,19,0.207908163,0.406069798,7
13,19,0.121173469,0.326537077,7
14,19,0.156887755,0.36392708,7
16,19,0.18622449,0.389536228,7
11,19,0.12627551,0.332371648,7
14,19,0.136479592,0.34351627,7
14,19,0.149234694,0.356547122,7
17,19,0.213010204,0.409696171,7
11,19,0.104591837,0.306222128,7
19,19,0.258928571,0.43832594,7
15,19,0.1875,0.390561537,7
13,19,0.135204082,0.342159708,7
17,19,0.150510204,0.357799069,7
17,19,0.224489796,0.417512239,7
12,19,0.179846939,0.384305085,7
16,19,0.153061224,0.360276347,7
19,16,0.211734694,0.408798571,7
13,19,0.196428571,0.397549968,7
15,19,0.133928571,0.340792968,7
9,19,0.105867347,0.307864167,7
19,19,0.170918367,0.376677921,7
19,19,0.145408163,0.352736917,7
15,19,0.161989796,0.36867665,7
15,19,0.125,0.330930034,7
11,19,0.154336735,0.361501861,7
19,11,0.12755102,0.333802157,7
13,19,0.149234694,0.356547122,7
17,19,0.135204082,0.342159708,7
15,19,0.173469388,0.378894276,7
11,19,0.130102041,0.336630421,7
13,19,0.211734694,0.408798571,7
15,19,0.18877551,0.391580001,7
16,19,0.232142857,0.422469176,7
14,19,0.181122449,0.385365449,7
19,19,0.159438776,0.366318457,7
12,19,0.12627551,0.332371648,7
17,19,0.197704082,0.398521962,7
15,19,0.176020408,0.381080643,7
15,19,0.12372449,0.329477167,7
15,19,0.173469388,0.378894276,7
16,19,0.234693878,0.424077884,7
14,19,0.12627551,0.332371648,7
11,19,0.153061224,0.360276347,7
17,19,0.181122449,0.385365449,7
17,19,0.179846939,0.384305085,7
13,19,0.117346939,0.322038688,7
18,19,0.219387755,0.414095987,7
13,19,0.155612245,0.362718743,7
15,19,0.18494898,0.388504021,7
13,19,0.12755102,0.333802157,7
19,19,0.225765306,0.418352209,7
18,19,0.241071429,0.428006606,7
17,19,0.193877551,0.395586462,7
17,19,0.196428571,0.397549968,7
13,19,0.128826531,0.335221702,7
14,19,0.165816327,0.372153097,7
15,19,0.169642857,0.375558333,7
17,19,0.165816327,0.372153097,7
13,19,0.146683673,0.354016143,7
13,19,0.178571429,0.383237536,7
19,18,0.223214286,0.416666667,7
9,19,0.145408163,0.352736917,7
13,19,0.156887755,0.36392708,7
14,19,0.202806122,0.402345973,7
16,19,0.202806122,0.402345973,7
19,19,0.205357143,0.404220234,7
17,19,0.151785714,0.359042113,7
13,19,0.151785714,0.359042113,7
11,19,0.136479592,0.34351627,7
13,19,0.163265306,0.369843502,7
14,19,0.174744898,0.379991176,7
14,19,0.173469388,0.378894276,7
19,15,0.229591837,0.420838835,7
15,19,0.192602041,0.394594853,7
13,19,0.144132653,0.351448399,7
19,19,0.221938776,0.415815457,7
13,19,0.149234694,0.356547122,7
11,19,0.182397959,0.386418688,7
13,19,0.165816327,0.372153097,7
11,19,0.158163265,0.365126957,7
13,19,0.177295918,0.382162743,7
13,19,0.12372449,0.329477167,7
16,19,0.154336735,0.361501861,7
15,19,0.145408163,0.352736917,7
17,19,0.209183673,0.406985425,7
14,19,0.195153061,0.396571484,7
10,19,0.137755102,0.344862771,7
11,19,0.132653061,0.339415924,7
13,19,0.151785714,0.359042113,7
11,19,0.145408163,0.352736917,7
9,19,0.112244898,0.315869028,7
19,19,0.1875,0.390561537,7
16,19,0.172193878,0.37778988,7
19,19,0.235969388,0.424874203,7
16,19,0.132653061,0.339415924,7
19,19,0.214285714,0.410587841,7
19,19,0.234693878,0.424077884,7
15,19,0.164540816,0.371002292,7
19,15,0.141581633,0.348843077,7
19,18,0.174744898,0.379991176,7
16,19,0.228316327,0.420015474,7
15,19,0.165816327,0.372153097,7
15,19,0.18877551,0.391580001,7
19,17,0.141581633,0.348843077,7
13,19,0.150510204,0.357799069,7
13,19,0.163265306,0.369843502,7
17,19,0.167091837,0.373295991,7
13,19,0.137755102,0.344862771,7
19,17,0.170918367,0.376677921,7
12,19,0.139030612,0.34619933,7
15,19,0.201530612,0.401399473,7
19,17,0.192602041,0.394594853,7
11,19,0.118622449,0.323550135,7
11,19,0.133928571,0.340792968,7
17,19,0.183673469,0.387464859,7
19,19,0.266581633,0.442454028,7
17,19,0.201530612,0.401399473,7
11,19,0.139030612,0.34619933,7
14,19,0.174744898,0.379991176,7
15,19,0.161989796,0.36867665,7
16,19,0.1875,0.390561537,7
17,19,0.211734694,0.408798571,7
12,19,0.113520408,0.317430383,7
19,19,0.265306122,0.441777911,7
10,19,0.135204082,0.342159708,7
19,19,0.176020408,0.381080643,7
13,19,0.146683673,0.354016143,7
16,19,0.163265306,0.369843502,7
19,13,0.132653061,0.339415924,7
17,19,0.19005102,0.392591674,7
11,19,0.117346939,0.322038688,7
9,19,0.096938776,0.296063257,7
13,19,0.139030612,0.34619933,7
9,19,0.102040816,0.302895214,7
17,19,0.159438776,0.366318457,7
9,19,0.114795918,0.318978989,7
17,19,0.216836735,0.412353546,7
13,19,0.137755102,0.344862771,7
19,19,0.198979592,0.399487513,7
19,19,0.215561224,0.41147362,7
15,19,0.174744898,0.379991176,7
18,19,0.234693878,0.424077884,7
11,19,0.169642857,0.375558333,7
17,19,0.121173469,0.326537077,7
13,19,0.160714286,0.367501662,7
15,19,0.139030612,0.34619933,7
19,19,0.237244898,0.425665205,7
14,19,0.163265306,0.369843502,7
19,19,0.18622449,0.389536228,7
19,19,0.158163265,0.365126957,7
19,19,0.221938776,0.415815457,7
19,19,0.237244898,0.425665205,7
13,19,0.174744898,0.379991176,7
17,19,0.140306122,0.347526061,7
14,19,0.176020408,0.381080643,7
13,19,0.142857143,0.350150488,7
19,19,0.229591837,0.420838835,7
13,19,0.113520408,0.317430383,7
19,19,0.195153061,0.396571484,7
18,19,0.261479592,0.439721094,7
15,19,0.139030612,0.34619933,7
13,19,0.150510204,0.357799069,7
16,19,0.216836735,0.412353546,7
12,19,0.153061224,0.360276347,7
11,19,0.147959184,0.355286179,7
18,19,0.18494898,0.388504021,7
16,19,0.202806122,0.402345973,7
15,19,0.146683673,0.354016143,7
15,19,0.215561224,0.41147362,7
19,19,0.233418367,0.423276218,7
19,19,0.161989796,0.36867665,7
11,19,0.159438776,0.366318457,7
15,19,0.125,0.330930034,7
12,19,0.191326531,0.393596607,7
19,19,0.19005102,0.392591674,7
19,19,0.216836735,0.412353546,7
19,19,0.216836735,0.412353546,7
13,19,0.137755102,0.344862771,7
16,19,0.164540816,0.371002292,7
15,19,0.182397959,0.386418688,7
15,19,0.176020408,0.381080643,7
13,19,0.174744898,0.379991176,7
17,19,0.159438776,0.366318457,7
15,19,0.207908163,0.406069798,7
14,19,0.132653061,0.339415924,7
10,19,0.12372449,0.329477167,7
12,19,0.154336735,0.361501861,7
17,19,0.221938776,0.415815457,7
11,19,0.163265306,0.369843502,7
9,19,0.105867347,0.307864167,7
13,19,0.145408163,0.352736917,7
13,19,0.173469388,0.378894276,7
15,19,0.150510204,0.357799069,7
16,19,0.195153061,0.396571484,7
11,19,0.146683673,0.354016143,7
15,19,0.235969388,0.424874203,7
14,19,0.168367347,0.374431046,7
16,19,0.18622449,0.389536228,7
19,19,0.227040816,0.419186609,7
13,19,0.206632653,0.405148082,7
19,17,0.209183673,0.406985425,7
13,19,0.169642857,0.375558333,7
15,19,0.176020408,0.381080643,7
11,19,0.19005102,0.392591674,7
19,19,0.198979592,0.399487513,7
19,19,0.197704082,0.398521962,7
12,19,0.156887755,0.36392708,7
10,19,0.137755102,0.344862771,7
19,19,0.230867347,0.421656725,7
13,19,0.113520408,0.317430383,7
11,19,0.116071429,0.320515031,7
15,19,0.178571429,0.383237536,7
15,19,0.18877551,0.391580001,7
17,19,0.234693878,0.424077884,7
16,19,0.146683673,0.354016143,7
12,19,0.149234694,0.356547122,7
14,19,0.145408163,0.352736917,7
15,19,0.18877551,0.391580001,7
19,19,0.161989796,0.36867665,7
19,19,0.25,0.433289122,7
11,19,0.149234694,0.356547122,7
13,19,0.18494898,0.388504021,7
11,19,0.170918367,0.376677921,7
15,19,0.158163265,0.365126957,7
9,19,0.100765306,0.301209865,7
17,19,0.160714286,0.367501662,7
12,19,0.121173469,0.326537077,7
19,15,0.160714286,0.367501662,7
15,19,0.215561224,0.41147362,7
16,19,0.179846939,0.384305085,7
16,19,0.140306122,0.347526061,7
11,19,0.137755102,0.344862771,7
19,19,0.230867347,0.421656725,7
17,19,0.244897959,0.430301198,7
19,19,0.18622449,0.389536228,7
13,19,0.167091837,0.373295991,7
15,19,0.135204082,0.342159708,7
17,19,0.193877551,0.395586462,7
15,19,0.173469388,0.378894276,7
18,19,0.18622449,0.389536228,7
19,19,0.18622449,0.389536228,7
15,19,0.205357143,0.404220234,7
9,19,0.12627551,0.332371648,7
19,19,0.198979592,0.399487513,7
13,19,0.156887755,0.36392708,7
13,19,0.132653061,0.339415924,7
14,19,0.156887755,0.36392708,7
19,19,0.225765306,0.418352209,7
17,19,0.160714286,0.367501662,7
16,19,0.214285714,0.410587841,7
19,19,0.193877551,0.395586462,7
15,19,0.153061224,0.360276347,7
11,19,0.128826531,0.335221702,7
9,19,0.098214286,0.297794147,7
16,19,0.178571429,0.383237536,7
13,19,0.118622449,0.323550135,7
13,19,0.156887755,0.36392708,7
13,19,0.146683673,0.354016143,7
15,19,0.154336735,0.361501861,7
13,19,0.155612245,0.362718743,7
13,19,0.197704082,0.398521962,7
13,19,0.151785714,0.359042113,7
19,19,0.178571429,0.383237536,7
17,19,0.154336735,0.361501861,7
11,19,0.172193878,0.37778988,7
9,19,0.133928571,0.340792968,7
11,19,0.141581633,0.348843077,7
19,19,0.260204082,0.439025927,7
19,19,0.146683673,0.354016143,7
16,19,0.195153061,0.396571484,7
19,15,0.18877551,0.391580001,7
15,19,0.179846939,0.384305085,7
10,19,0.144132653,0.351448399,7
15,19,0.179846939,0.384305085,7
17,19,0.141581633,0.348843077,7
15,19,0.182397959,0.386418688,7
13,19,0.164540816,0.371002292,7
15,19,0.163265306,0.369843502,7
9,19,0.116071429,0.320515031,7
19,19,0.183673469,0.387464859,7
12,19,0.145408163,0.352736917,7
15,19,0.18622449,0.389536228,7
13,19,0.158163265,0.365126957,7
17,19,0.218112245,0.413227656,7
17,19,0.1875,0.390561537,7
17,19,0.218112245,0.413227656,7
18,19,0.200255102,0.400446668,7
15,19,0.209183673,0.406985425,7
16,19,0.235969388,0.424874203,7
14,19,0.163265306,0.369843502,7
13,19,0.18622449,0.389536228,7
15,19,0.169642857,0.375558333,7
14,19,0.131377551,0.338028452,7
19,19,0.213010204,0.409696171,7
19,19,0.218112245,0.413227656,7
11,19,0.12372449,0.329477167,7
14,19,0.131377551,0.338028452,7
19,19,0.219387755,0.414095987,7
18,19,0.195153061,0.396571484,7
19,19,0.204081633,0.403286212,7
13,19,0.161989796,0.36867665,7
18,19,0.18622449,0.389536228,7
15,19,0.145408163,0.352736917,7
14,19,0.168367347,0.374431046,7
13,19,0.179846939,0.384305085,7
15,19,0.181122449,0.385365449,7
17,19,0.153061224,0.360276347,7
19,19,0.176020408,0.381080643,7
11,19,0.135204082,0.342159708,7
14,19,0.191326531,0.393596607,7
15,19,0.197704082,0.398521962,7
13,19,0.195153061,0.396571484,7
17,19,0.170918367,0.376677921,7
15,19,0.151785714,0.359042113,7
19,18,0.210459184,0.407895002,7
11,19,0.151785714,0.359042113,7
15,19,0.133928571,0.340792968,7
13,19,0.161989796,0.36867665,7
15,19,0.196428571,0.397549968,7
15,19,0.135204082,0.342159708,7
15,19,0.147959184,0.355286179,7
17,19,0.196428571,0.397549968,7
15,19,0.169642857,0.375558333,7
17,19,0.153061224,0.360276347,7
19,17,0.255102041,0.436196834,7
11,19,0.133928571,0.340792968,7
13,19,0.131377551,0.338028452,7
16,19,0.191326531,0.393596607,7
16,19,0.139030612,0.34619933,7
17,19,0.1875,0.390561537,7
17,19,0.197704082,0.398521962,7
19,19,0.238520408,0.426450921,7
13,19,0.141581633,0.348843077,7
13,19,0.147959184,0.355286179,7
14,19,0.135204082,0.342159708,7
19,19,0.18622449,0.389536228,7
11,19,0.154336735,0.361501861,7
16,19,0.197704082,0.398521962,7
15,19,0.197704082,0.398521962,7
17,19,0.200255102,0.400446668,7
17,19,0.164540816,0.371002292,7
13,19,0.1875,0.390561537,7
15,19,0.135204082,0.342159708,7
11,19,0.132653061,0.339415924,7
19,19,0.192602041,0.394594853,7
19,19,0.209183673,0.406985425,7
15,19,0.205357143,0.404220234,7
15,19,0.18877551,0.391580001,7
13,19,0.135204082,0.342159708,7
17,19,0.272959184,0.445764421,7
17,19,0.170918367,0.376677921,7
15,19,0.172193878,0.37778988,7
14,19,0.168367347,0.374431046,7
16,19,0.155612245,0.362718743,7
19,19,0.167091837,0.373295991,7
17,19,0.213010204,0.409696171,7
17,19,0.19005102,0.392591674,7
13,19,0.151785714,0.359042113,7
17,19,0.160714286,0.367501662,7
19,13,0.116071429,0.320515031,7
19,19,0.18622449,0.389536228,7
19,19,0.141581633,0.348843077,7
19,19,0.232142857,0.422469176,7
17,19,0.196428571,0.397549968,7
17,19,0.140306122,0.347526061,7
13,19,0.099489796,0.299509595,7
16,19,0.201530612,0.401399473,7
14,19,0.172193878,0.37778988,7
19,19,0.178571429,0.383237536,7
16,19,0.164540816,0.371002292,7
19,19,0.198979592,0.399487513,7
11,19,0.176020408,0.381080643,7
11,19,0.150510204,0.357799069,7
15,19,0.163265306,0.369843502,7
13,19,0.197704082,0.398521962,7
17,19,0.207908163,0.406069798,7
16,19,0.176020408,0.381080643,7
13,19,0.164540816,0.371002292,7
15,19,0.177295918,0.382162743,7
15,19,0.131377551,0.338028452,7
15,19,0.172193878,0.37778988,7
11,19,0.156887755,0.36392708,7
19,19,0.181122449,0.385365449,7
13,19,0.159438776,0.366318457,7
14,19,0.144132653,0.351448399,7
15,19,0.146683673,0.354016143,7
13,19,0.172193878,0.37778988,7
19,19,0.30994898,0.462767506,7
12,19,0.156887755,0.36392708,7
13,19,0.174744898,0.379991176,7
19,19,0.114795918,0.318978989,7
17,19,0.146683673,0.354016143,7
19,19,0.196428571,0.397549968,7
19,17,0.140306122,0.347526061,7
15,19,0.18622449,0.389536228,7
14,19,0.183673469,0.387464859,7
17,19,0.165816327,0.372153097,7
17,19,0.178571429,0.383237536,7
14,19,0.165816327,0.372153097,7
17,19,0.209183673,0.406985425,7
17,19,0.237244898,0.425665205,7
12,19,0.117346939,0.322038688,7
15,19,0.153061224,0.360276347,7
19,18,0.234693878,0.424077884,7
12,19,0.130102041,0.336630421,7
16,19,0.223214286,0.416666667,7
11,19,0.139030612,0.34619933,7
15,19,0.18877551,0.391580001,7
16,19,0.155612245,0.362718743,7
13,19,0.139030612,0.34619933,7
19,19,0.197704082,0.398521962,7
9,19,0.12244898,0.3280129,7
15,19,0.196428571,0.397549968,7
13,19,0.173469388,0.378894276,7
15,19,0.145408163,0.352736917,7
15,19,0.142857143,0.350150488,7
11,19,0.110969388,0.314294733,7
12,19,0.141581633,0.348843077,7
14,19,0.1875,0.390561537,7
17,19,0.214285714,0.410587841,7
17,19,0.170918367,0.376677921,7
15,19,0.237244898,0.425665205,7
15,19,0.150510204,0.357799069,7
15,19,0.131377551,0.338028452,7
16,19,0.170918367,0.376677921,7
11,19,0.145408163,0.352736917,7
19,16,0.210459184,0.407895002,7
16,19,0.174744898,0.379991176,7
16,19,0.18622449,0.389536228,7
17,19,0.219387755,0.414095987,7
11,19,0.147959184,0.355286179,7
15,19,0.117346939,0.322038688,7
12,19,0.133928571,0.340792968,7
12,19,0.12755102,0.333802157,7
17,19,0.159438776,0.366318457,7
15,19,0.18877551,0.391580001,7
19,19,0.182397959,0.386418688,7
13,19,0.149234694,0.356547122,7
13,19,0.191326531,0.393596607,7
17,19,0.161989796,0.36867665,7
13,19,0.160714286,0.367501662,7
15,19,0.195153061,0.396571484,7
18,19,0.197704082,0.398521962,7
13,19,0.132653061,0.339415924,7
13,19,0.130102041,0.336630421,7
11,19,0.216836735,0.412353546,7
19,17,0.121173469,0.326537077,7
13,19,0.167091837,0.373295991,7
13,19,0.144132653,0.351448399,7
13,19,0.156887755,0.36392708,7
17,19,0.130102041,0.336630421,7
17,19,0.223214286,0.416666667,7
15,19,0.145408163,0.352736917,7
19,19,0.182397959,0.386418688,7
12,19,0.154336735,0.361501861,7
15,19,0.196428571,0.397549968,7
9,19,0.118622449,0.323550135,7
15,19,0.149234694,0.356547122,7
17,19,0.167091837,0.373295991,7
9,19,0.119897959,0.325049543,7
15,19,0.196428571,0.397549968,7
17,19,0.207908163,0.406069798,7
15,19,0.144132653,0.351448399,7
13,19,0.145408163,0.352736917,7
7,19,0.091836735,0.288979698,7
14,19,0.182397959,0.386418688,7
17,19,0.206632653,0.405148082,7
15,19,0.173469388,0.378894276,7
14,19,0.131377551,0.338028452,7
11,19,0.147959184,0.355286179,7
19,19,0.233418367,0.423276218,7
13,19,0.125,0.330930034,7
15,19,0.173469388,0.378894276,7
16,19,0.172193878,0.37778988,7
18,19,0.183673469,0.387464859,7
15,19,0.202806122,0.402345973,7
13,19,0.170918367,0.376677921,7
11,19,0.102040816,0.302895214,7
13,19,0.161989796,0.36867665,7
12,19,0.125,0.330930034,7
15,19,0.177295918,0.382162743,7
11,19,0.112244898,0.315869028,7
14,19,0.158163265,0.365126957,7
16,19,0.198979592,0.399487513,7
11,19,0.128826531,0.335221702,7
19,19,0.18622449,0.389536228,7
13,19,0.154336735,0.361501861,7
11,19,0.119897959,0.325049543,7
16,19,0.153061224,0.360276347,7
17,19,0.195153061,0.396571484,7
9,19,0.103316327,0.304565888,7
7,19,0.099489796,0.299509595,7
15,19,0.164540816,0.371002292,7
15,19,0.182397959,0.386418688,7
11,19,0.140306122,0.347526061,7
15,19,0.137755102,0.344862771,7
15,19,0.246173469,0.43105579,7
12,19,0.139030612,0.34619933,7
16,19,0.169642857,0.375558333,7
13,19,0.141581633,0.348843077,7
19,19,0.18877551,0.391580001,7
13,19,0.159438776,0.366318457,7
17,19,0.179846939,0.384305085,7
13,19,0.12244898,0.3280129,7
19,19,0.228316327,0.420015474,7
16,19,0.198979592,0.399487513,7
16,19,0.237244898,0.425665205,7
17,19,0.137755102,0.344862771,7
13,19,0.146683673,0.354016143,7
13,19,0.167091837,0.373295991,7
18,19,0.207908163,0.406069798,7
15,19,0.164540816,0.371002292,7
17,19,0.196428571,0.397549968,7
18,19,0.237244898,0.425665205,7
8,19,0.12244898,0.3280129,7
9,19,0.139030612,0.34619933,7
15,19,0.133928571,0.340792968,7
19,19,0.19005102,0.392591674,7
